邊一個特徵最幫動物抵抗掠食者？,隻貓嘅長尾。,隻狗嘅毛茸茸,海狸嘅平尾,一隻仙鼠嘅味好重,D
邊啲因素會觸發動物嘅戰鬥或逃跑反應？,人口規模,食物嘅競爭,時令氣溫,保護環境,B
一啲健康護理專家建議細路仔外出之前用防蟲劑。用防蟲劑係一個好方法，可以防止昆蟲攪擾。,再生。,生蛋。,傳播疾病。,撑死。,C
望遠鏡除咗以下嘅用途之外，都可以用嚟:,去嚟測試地球大氣嘅密度。,想多了解吓星星同埋行星。,睇月球表面。,為咗更加明白地球。,A
用以下資訊回答問題。地球上每個生物都是和其他生物複雜關係的一部分。這種關係叫作食物網。以下生物通常是食物網的一部分，而且通常在水庫及其附近。藻類 魚 兔子 鷹 松樹 草甸 老鼠 在這個食物網中，哪一個成員是肉食動物？,田鼠,鷹係一種猛禽，主要獵食魚類、小動物同埋其他鳥類。佢哋通常有強壯嘅爪同尖銳嘅鉤狀喙，係天空中嘅王者。,唔好意思，我唔識粵語，如果你要翻譯成普通話或者英文，我可以幫到你。,藻類係一種生長於水中或濕潤環境中嘅植物，主要包括綠藻、褐藻同紅藻。喺自然環境中，藻類可以扮演好多唔同嘅角色，例如係生態系統中參與光合作用、提供氧氣同埋營養基地等等。另外，藻類亦有機會被利用喺食物、醫藥、能源同環境保護方面。,B
青蛙嘅邊個器官同飛禽嘅肺有同樣嘅功能呢？,請幫我將下面呢段話翻譯成正宗嘅口語粵語（對專業嘅詞彙同句子要專業嘅翻譯），格式唔變，所有一定要全，唔好落下，直接輸出結果，唔好有多餘嘅話同多餘嘅符號：腎臟,個人護膚非常重要，要保持皮膚潔淨，定期做面部護理，保濕是關鍵，記得要避免暴露在陽光下，多吃蔬果有助皮膚健康。,"請幫我將下面呢段嘢翻譯成正宗嘅口語粵語，格式唔變，所有一定要全，唔好落下，直接輸出結果，唔好有多餘嘅話同多餘嘅符號：
liver",心臟係我哋身體嘅主要器官，負責將血液泵送到身體各個部位，以提供氧氣同營養。如果心臟出現問題，就可能導致各種健康問題，甚至危及生命。要保持心臟健康，就要多運動、飲食均衡同定期檢查身體健康狀況。,B
啱啱喺簡單嘅串聯電路入面，當開關閂埋嘅時候，嗰盞電燈咩嘢情況？,燈壞咗,燈熄左,燈壞咗,燈亮起来,D
一隻翠綠色嘅樹蛙住喺森林度。樹蛙嘅翠綠色點樣幫助佢生存？,幫助青蛙搵到其他隻青蛙，就可以擺脫孤單。,保持青蛙清凉,靠佢綠葉上坐嘅青蛙難以睇清楚。,俾青蛙自己餵食,C
地球吸引力係直接同地球質量同埋距離有關嘅。,地球質量。,地球嘅磁場。,地球自轉。,地球大氣的重量。,A
兩種化學物質喺一個杯仔入面混合埋，而呢個杯仔係放喺冰水浴入面。隨住化學物質反應咗一分鐘，冰水裡面嘅冰就會融化。呢個反應係咩類型嘅反應？,吸熱反應，係一種需要吸收能量嘅反應。,吸熱反應，能量有釋放。,發熱反應，就係吸收能量嘅反應。,放熱反應，能量釋放。,D
Periodic Table of the Elements 左邊嘅元素有咩特性係共同嘅？,佢哋係室温固體。,佢哋唔會導電。,佢哋好脆同悶。,佢哋係放射性嘅。,A
二月廿一號，一個學生睇到晴天嘅夜空冇月亮。學生喺幾時再睇唔到月亮喺晴天嘅夜空？,今日係二月廿八日。,3月7日,三月十四日。,三月廿一日,D
自然選擇理論最貼切嘅描述係咩？,佢保證咗一個種群嘅生存。,佢令到人口嘅數量增加。,要求個個都一樣。,好耐先發生。,D
碳在生物化學中扮演咗邊個中樞嘅角色？,碳咪可以同埋其他嘅碳原子結合。,碳係一種溶劑，可以破壞化學鍵。,碳好易形成離子鍵，離得好易。,碳可以同共價鍵形成好多唔同嘅分子。,D
隻貓頭鷹會追捕住喺農夫地裏面嘅老鼠。當農夫收割晒農作物之後，老鼠就會少左地方去藏。收割農作物之後，最可能發生嘅係乜嘢？,貓頭鷹會攞到多啲老鼠。,貓頭鷹會喺唔同嘅地方獵食。,貓頭鷹會有新嘢去築巢。,貓頭鷹會好辛苦餵食自己嘅幼仔。,A
銅線升溫是由以下哪個原因造成嘅？,銅粒子嘅大小增加。,銅粒子質量減少。,銅粒子運動增加。,銅粒間距減少。,C
Michelle 喺個調查研究，但結果唔符合佢嘅假設。Michelle應該點做？,用唔同嘅方式進行調查。,將假設改去啱返結果。,揀啱唔同嘅調查。,請再次調查。,D
我哋太陽系入面最大嘅物體係......,地球。,太陽。,木星。,月亮。,B
Oscar翻查多耐嘅時間先可以由蛋孵化出一隻小雞。點解樣嘅蛋數目會係最可靠嘅結果呢？,呢啲生字，唔知點讀換唔換音？係著個發音夠唔夠？最緊要係要睇清楚發音，唔好睇字幅。,我想喺今個星期六晚上同朋友一齊去食火鍋，啱啱好耐無睇面，都好想同佢哋傾下偈，互相畀下心理支持啦。,唔該你幫我將下面呢段嘢翻譯做地道嘅粵語口語（對專業詞彙同句子要專業翻譯），格式唔好更改，全部一定要包括，唔好漏咗，直接輸出結果，唔好有多餘嘅嘢同符號。5,我想學習粤语，但唔知點樣入門，有冇啲好嘅學習資源或者方法可以推介比我？我希望可以快啲掌握粤语，多謝！,D
邊個最能代表機械能嘅使用？,一個發熱嘅燈泡,一隻燭光俾燈睇,敲釘嘅聲音,鐵罐生鏽啦。,C
當壓縮波穿過媒質嘅時候，媒質會向邊個方向位移？,向上走。,條文條法係咁樣寫嘅，你唔可以亂啦。係咪？可能我哋可以同意個嘢，不過係一定要咁嘅。話咁快，唔係點解都得架。反正係咁樣啦。,喺同一個方向。,喺反方向。,C
邊個星星同太陽最似？,阿繁星(arcturus)係一顆紅色嘅巨星。,天狼星B，係一顆白矮星。,阿布魯士三枚嘅主序星,藍色超巨星瑞環,C
花蜜係啲花掂出嚟嘅甜嘅液體。啲蜂鳥會去啲花度飲花蜜。啲蜂鳥飲咗花蜜之後，花粉會粘喺佢哋嘅鳥嘴度。張相顯示咗一隻蜂鳥係啲花度飲花蜜。邊句話可以解釋蜂鳥係啲花生命週期度嘅角色？,一隻蜂鳥攞食物俾啲植物。,啲蜂鳥有幫忙植物生殖。,啲蜂鳥會保護植物，唔俾食肉動物攻擊。,蜂鳥會令花朵產生花蜜。,B
一個學生喺木地板上推一架紅色嘅玩具車，然後再喺水泥地板上推同一架紅色嘅玩具車。呢個學生最可能係咪想了解邊個問題？,玩具車通常滾多快？,點先至最好嘅方法令一隻玩具車滾？,邊種地面可以令玩具車滾得更遠呢？,色彩有冇影響過玩具車滾行嘅距離？,C
Sonar 設備將聲波發射入深水中，並測量回波的時間來判斷所探測到的物體的位置和距離。,反射波延遲時間。,經過傳播波的折射。,傳播波的方向。,傳播同反射波嘅干擾。,A
Kerry 搞嘢咗一個簡單嘅手電筒。佢寫落佢嘅實驗手冊度嘅以下幾條聲明。邊條聲明係一個推論？,呢條電線嘅長度係35厘米。,手電筒入面有電池。,塑膠嘅開關好過金屬嘅開關。,個燈泡亮咗20分鐘，就燒咗。,C
落落地，啲聲音最大，點解？,空氣推得越厲害，球就會越快。,重力拉得耐啲，咁波就會快啲落。,波嘢開始變重啦，仲加速㗎。,個球熱身緊係轉得快啲。,B
一個植物學家研發咗一種新嘅肥料，喺唔同種類嘅植物同唔同嘅條件下進行過測試。結果顯示呢個肥料可以增加植物嘅生長。最好嘅方法點樣去證實呢個結果？,搵另一間實驗室再驗證實驗。,睇過幾次成個結果.,發展一個新嘅假設嚟測試。,改变程序,A
最細微嘅負電荷粒子喺原子裏邊邊？,唔使留意，我哋淨係識講一啲樣嘢。有冇野需要幫忙？,核子中的軌道,圍繞原子核的軌道,質子同中子之間,C
一個科學家喺一次戶外探險發現咗一種新嘅生物。佢喺顯微鏡底下檢查呢隻生物嘅細胞，發現到有好幾種唔同嘅結構，包括一個細胞核、一個細胞牆同一啲葉綠體。呢隻生物係屬於以下哪一個界？,動物界,冇呀,喺生物界裏面，植物（Plantae）係一個重要嘅類別，佢哋都係喺陸地或者水底度生長，並且透過光合作用嚟製造自己嘅食物。植物可以分為多種唔同嘅類型，包括花草、樹木、蕨類同埋蘚藓等等。喺自然環境度，植物對維持生態平衡同埋提供氧氣都有好大嘅貢獻。,雖然佢哋好微細，但係真係好重要㗎，因為佢哋可以幫手分解有機物同埋幫手植物生長。佢哋就好似大自然嘅清潔隊咁，令到生態平衡可以得以保持，所以我哋要好重視同保護佢哋㗎。,C
一個學生用最暗嘅設定去睇一隻光學顯微鏡去觀察一隻眼睛蟲同一隻阿米巴。學生用一條細細嘅光線照向玻璃片嘅頂部。佢發現眼睛蟲會游向光嘅方向，但阿米巴就唔會。佢知道阿米巴係活嘅，因為佢喺觀察期間慢慢改變形狀。學生應該由觀察中得出咩推測？,一粒变形虫淨係可以側向行動。,一隻阿米巴細胞冇辦法對光線作出反應。,一粒阿米巴動得太慢，睇唔到。,一隻變形蟲係唔餓嘅時候唔會移動。,B
如果實驗結果唔支持假設嘅數據，最可能嘅步驟係咩？,改動數據去支持個假設。,唔使用控制組嚟進行呢個實驗。,觀察嘢，再搞一個可以驗證嘅假設。,用多啲變數進行實驗。,C
喺我哋嘅太陽系入面有好多唔同種類嘅運動。邊一種運動描述一年嘅地球運動？,太陽圍繞地球旋轉的革命,地球圍繞太陽公轉,太陽圍繞地球旋轉,地球繞太陽旋轉,B
邊啲最好嘅定義咗可以解釋「傳染病」？,佢哋可以痊癒。,佢哋係因為細菌引致嘅。,佢哋都俾傳染俾其他人。,佢哋啱啱係冬天先可以擴散。,C
邊條句最好解釋為何在赤道比北極更暖？,赤道嘅面積比北極大。,赤道比北極更接近太陽。,赤道收到嘅陽光會比北極多。,赤道一年比北極光線多數個小時。,C
邊句最啱形容液體樣本？,轉咗去大啲嘅容器度，佢會保持佢嘅體積。,佢轉移到大個容器都仲保持住佢嘅形狀。,加壓可以大大減少其體積。,佢嘅形狀可以透過增加溫度去改變。,A
邊句最貼切地描述一個物體的質量？,物件嘅重量,嘢嘅體積,物體中嘅物質量,物體所受的重力吸引力量,C
一個學生喺實驗室觀察鍍鋅由固態變成液態。邊句最適合描述鍍鋅原子係熔化期間嘅變化？,鋅原子嘅質量減少咗。,鋅原子冇咗佢地相對固定嘅位。,個啲鋅原子變咗做另一種元素嘅原子。,鋅原子嘅尺寸變細啦。,B
地球同月亮互動嘅方法有好多例子，唯獨 __ __ __ __ __ __ __ __ __ __ __。,月相。,地球的潮汐。,地球上有四個季節。,月蚀。,C
喺一個草原生態系統度，如果鷹嘅族群突然減少咗，最有可能對其他生態系統嘅影響係乜嘢？,生態系統會過多蛇。,生態系統內蛇類的數量將會減少。,生態系統中嘅土壤營養會減少。,生態系統會開始生長更多種類嘅植物。,A
扑托密係古代嘅天文學家，佢認為地球係宇宙嘅中心。當佢發現嘅觀測同呢個理論唔一致嗰陣，佢就提出一個叫做「迴歸圈」嘅現象嚟解釋佢嘅觀測結果。扑托密嘅過程同現代科學過程有咩相似之處？,托勒密喺呢個模型入面，部分係基於信仰系統。,觀察啲嘢俾托勒密啲解釋影響，所以佢改咗啲咁嘅解釋。,扑拉密试图去描述宇宙，而唔系解释佢。,實驗係托勒密宇宙模型嘅基礎。,B
有新嘅證據顯示，係度有「熱點」可能係因為地板受到「扭曲」應力而形成。有理論指出，呢啲應力可能最終導致熱點地區嘅地質板分裂。哪啲地理特徵會最受影響係地質板分裂嘅時候？,喺呢度隔咗一段長時間啦，我好掛住你。,夏威夷島,聖安地列斯斷裂帶 (San Andreas Fault)係一條地質斷裂帶，位於美國加州，係北美洲同太平洋板塊之間嘅活躍地質帶。,中大西洋脊,B
唔洗做呢啲野都可以保護自己唔受電傷。,唔好靠近電線。,用好嘅細繩。,插咗好多電器入去一個插座。,避免電走入水中。,C
點解17世紀嘅卡里略可以睇到木星嘅衛星？,木星喺佢一生中嚟咗咁近地球。,佢知道全部嘅行星都係繞住太陽轉。,佢發明咗啲先進嘅工具去睇天空。,以前啲科學家冇對天空有興趣。,C
一個學生用pH儀測試一個湖水樣本嘅酸鹼度。呢個學生最可能係點解要測試呢個水？,學習有咗幾多嘅生物可以喺湖度生存。,搵出啲湖嘅年代,了解人们如何使用湖泊,搵出湖嘅深度,A
17世紀嘅時候，伽利略提出咗一個假設嚟解釋點解真空抽水泵係點樣運作嘅。雖然伽利略嘅假設係被證明唔啱，但之後佢嘅假設卻幫助托里切利喺開發一種儀器，可以測量大氣壓力。伽利略嘅假設最可能點樣幫助發展呢個新嘅科技？,透過引導卡蘭尼尼（Galileo）嘗試設計不同科技。,俾另一個科學家去評論佢嘅假設，就係要開放心胸，睇開眼，冇負面態度。,透過提供大氣壓力對事物的影響證據,着其他科學家測試另一個假設。,D
社區同人口有咩關係呀？,人口比社區細。,人口比社区大。,一個族群係指唔同嘅生物體喺一齊互動嘅社群。,一個社區係有唔同嘅生物群體一齊互動嘅。,D
大部份火山都係由兩塊構造板塊嘅互動而發展出嚟嘅。係哪一種構造板塊嘅互動最少可能產生火山活動？,兩塊分開嘅洋板塊。,兩塊交匯嘅洋板塊,兩塊分開嘅大陸板塊。,兩塊大陸板塊交匯。,D
邊樣係屬於後天獲得嘅人體特徵？,眼色,髮色,身高係度。getHeight係度。Height話親生唔高都得，但當然，如果身高識食識用，仲有信心，一樣可以大展拳腳，做出自己嘅成就。身高可以譬喻成人生嘅基礎，唔同嘅人有唔同嘅高度，重要嘅係敢於挑戰自己，不斷向前行。身高唔係問題，最緊要係心高端，有信心，就一定可以做到！,口音,D
蜜蜂只能見到黃、藍同紫外線光波。好多植物花朵都有啲黃、藍同紫外線標記喺花心附近。邊句話形容邊啲生物受惠同解釋點解呀？,植物就有利啦，因為蜜蜂無法飛到植物上取食物。,只有蜜蜂享受到好處，因為花被蜜蜂損壞。,蜜蜂同植物都冇得好處，因為呢樣唔會幫佢哋繁殖。,蜜蜂同植物都有益處，因為蜜蜂會搵到食物，植物都能係繁殖方面得到幫助。,D
全部細胞都有哪一樣功能？,吸收營養同氣體由血液攝取,提取食物中嘅能量去維持生命,用水同二氧化碳製造食物,為一個生物提供形狀和結構支持。,B
泰龙將兩塊石放入一個塑膠樽裏，然後搖晃佢。佢停止搖晃樽之後，發現石塊嘅細小碎片浮在水中。根據呢個觀察，佢可以做出咩最好嘅預測？如果搖晃樽令石塊嘅碎片脫落嘅話，咁就可能係因為 ，。,咁樣用凍水會拉爛更多件。,噉用熱水會令石頭轉色。,攪得耐啲嘅時候，就會攪斷更多啲碎片。,咪搖得耐嘅時間就會令石頭變色。,C
物件上的地心引力主要取决于物件的,濃度。,太好啦，我哋嘅party得超多人，真係好high呀！打嚟打去冇斷過，真係嗨到爆啦！,動量。,音量。,B
陳博士發現咗一種新病毒。呢隻病毒有單股核酸，但佢唔知究竟係DNA 定係RNA。做完測試後，佢斷定係DNA。邊一個結果令佢嚟到呢個結論？,佢入面有尿嘧啶。,裡面含有腺嘌呤。,裡面有胸腺嘌呤。,佢入面有胞胞嘅。,C
邊一個係化學變化嘅例子？,雲彌起,糖溶解,水凍左,一支燭燃。,D
一個學生用 10 牛頓嘅力推向樹，樹冇動。樹對學生施加咗幾多嘅力？,唔該幫我翻譯呢段文翻成地道嘅廣東話（對專業術語同句子要專業嘅翻譯），格式唔好變，全部要翻譯，唔好漏咗，直接輸出結果，唔好有多餘嘅字同符號（留意唔好生成廣東話拼音同英文，直接輸出口語廣東話嘅繁體字中文形式，繁體字）：0 N,五日。,唔洗客氣，我幫翻譯㗎。,二十個 N。,C
由地球上，我哋喺日空睇到太陽，而喺晚空睇到其他星星。晚上嘅星星睇落去就好似好細嘅光點。邊一個講法可以解釋點解晚上嘅星星睇落去會比太陽細咗咁多？,啲星星細啲。,夜晚天空好黑。,星星嘅距離遠得多。,大月啲嘢遮住咗好多星光。,C
好多植物都喺熱天曬落去就會軟。呢啲軟嘅原因應該係由於,生长倾向。,光合作用。,脫水。,開花。,C
翻譙：一個研究員而家喺進行一個調查，去搵出水溫會唔會影響湖水入面某一種魚嘅生長速度。研究員喺測定魚嘅質量時，會使用邊一個單位？,公分。,公里,唔好意思，我冇識講廣東話。唔該晒。,呢段嘢好難搵呀，唔該你可以幫我搵返返成Fion係邊度嗰？因為佢有啲野冇帶番黎啊。多謝你。,C
二氧化碳排放量增加，主要係因為汽車數目增加同埋工業化程度提高。以下哪一樣受增加嘅二氧化碳水平影響最大？,農夫耕種嘅能力。,科學家研究其他行星的能力,地球繼續循環岩石的能力,地球保持低溫的能力,D
邊個行動會導致產品有新嘅化學性質？,撕爛報紙,打破鏡子,搵木头,爆谷啦,D
"每年, 綠海龜都會遷徙大約2000公里去繁殖。呢個遷徙就係一个",學習嘅行為。,本能舉動。,對擠迫嘅回應。,揾個地方躲避掠食者。,B
天王星係太陽系嘅外行星之一。平均而言，天王星同太陽之間嘅距離係 28.7 億公里。最好嘅解釋係咩先可以解釋天王星係佢嘅軌道內運轉，而唔係向太空外運動？,海王星嘅軌道會限制烏拉諾斯。,地心引力係將天王星拉向太陽嘅。,電磁能量拉住天王星。,其他行星有一樣嘅質量嘅。,B
兩塊相同金屬嘅嘢放喺枱度。呢啲金屬嘅塊有一樣嘅密度、質量同質感。兩份樣本之間必定要有獨特嘅特性，呢個特性係咩？,佢哋嘅尺寸唔同。,佢哋有唔同嘅煲飛點。,佢哋係由唔同嘅物質組成嘅。,佢哋每個單位體積入面含有唔同嘅物質量。,A
所有動物都需要食物生存。當動物食過嘢之後，食物就被身體用來提取必要營養。,留番之後用到嘅。,變成垃圾啦。,經血液運送,消化成簡單嘅物質,D
關於阿米巴和草履蟲的繁殖，邊啲先係真㗎？,兩個都可以變位。,佢哋兩個都唔識屈。,一個阿米巴體可以進行交配，但梨毛蟲卻不能。,原生动物有咩叫草屯魚可以搞交配，但是变形虫就唔得。,D
喺16世紀，尼古拉斯·哥白尼提出咗一個有關太陽系嘅日心說新理論。以下邊句最貼切地描述呢個新理論？,地球係太陽系嘅中心。,太空度有八個行星。,太陽係太陽系嘅中心。,月亮係太陽系入面有圓形軌道嘅。,C
學生研究人體結構，係為咗了解身體機能。邊個真人大小模型最適合代表人類內部器官嘅大小、形狀同埋位置？,一個有內臟磁性貼紙嘅二維上半身示意圖,一個有可移動部件嘅三維塑膠人體上半身。,一張二維詳細嘅牆報,一個三維紙身,B
邊種冇氣體嘅化合物可以由兩種常溫下係氣體嘅元素製成？,水,鹽盤,鐵氧化物,二氧化碳,A
喺非洲有一種鳥食大型哺乳動物身上嘅吸血昆蟲。邊一個字最適合形容呢啲鳥同哺乳動物之間嘅關係？,互惠共生,共生係指兩種唔同嘅生物一齊生活，互相幫助同享受。其中一種生物（寄主）提供居所同營養俾另一種生物（寄生者），而寄生者通常會對寄主造成損害。當中寄所謂嘅關係唔一定係平等，有啲寄主都有辦法形成抵抗，唔俾寄生者影響到自己。,中立主義,共生主义係指一種生物間嘅關係，互相唔影響。其中一方可以得益，而另一方又唔會受害。係生態學中好重要嘅一個概念。,A
Gavin有兩塊石。兩塊石全係由同一種礦物組成。佢兩塊石最有可能有咩其他性質係相同嘅？,尺寸係多少？,形狀係指呢樣物件嘅外形或者外表。喺幾何學度，形狀通常可以用來描述圖形同埋物體嘅外觀。形狀可以喺三維空間嘅物體或者平面圖形上測量。,如果你要表達你的想法或感受，可以用不同嘅顏色。通过選擇適合顏色去表達，可以改變整件事物嘅氛圍同感覺。,唔好再食啲垃圾嘢啦，咁樣會影響你嘅體重同健康。要多啲運動同食啲健康嘅食物啦，唔好只顧住食呢啲無益嘅嘢，等你可以保持健康同適中嘅體重。,C
細個知或者睇唔到父母築巢，細個仔鳥都會築一樣嘅巢。呢就係一個例子。,學識嘅行為。,遺傳嘅行為。,個人嘅身體特徵。,後天特徵。,B
邊個係水既一個性質，可以喺地球系統度運送物質？,佢凝固嘅時候會膨脹。,佢透明嘅。,佢可以溶解好多嘢。,呢个係化合物。,C
邊度嘅天氣情況，同一緯度嘅地方會有咩共同特點？,佢地嘅風向係一樣嘅。,佢哋嘅降雨量一樣。,佢哋有一樣嘅陽光強度。,佢哋嘅天氣都係好猛烈嘅。,C
一個學生觀察了一份水樣本，它有三種物態。學生應描述液體水為一種物態，具有,固態狀態嘅能量較動態狀態嘅能量多。,固體狀態多啲物質。,固態狀態有較少動能。,比固态体积少。,A
邊個論點係可以容易試驗嘅？,月亮導致潮汐高。,邊個季節潮水最高？,潮汐最高時月亮處在什麼階段？,滿月時，潮汐會最高。,D
點元素組成咗我哋呼吸嘅空氣嘅大部分。,碳係一個化學元素，符號係C，原子序係6。喺周期表入面，碳係第14族嘅主族元素，係一個非金屬元素。碳嘅最穩定同埋最常見嘅形式係晶體同埋煤。組成有機化合物嘅基本元素之一。碳有好多嘅同位素，佢地嘅原子數唔同，但化學性質大致相同。,氮氣,氧氣係一種無色、無味、無臭、無法燃燒嘅氣體，係大自然同埋生物體內必不可少嘅元素之一。,阿氬,B
學生記錄左唔同色嘅土壤暴露俾直射陽光三個鐘頭後嘅初始同最終溫度。學生想比較每種土壤顏色嘅溫度變化總計。以下邊個格式係最適合展示呢個調查結果？,條形圖,折線圖,餅狀圖,數據表,A
一個學生調查咗個鷹群攞嘅能量百分比，嚟自唔同嘅食物來源。邊個格式係最好嘅方法去展示呢啲數據？,一張枱,一個餅狀圖,一個長條圖。,一條曲線圖。,B
點樣先至可以將水由液態變成固體？,降温,升温,減肥,增加質量。,A
學生喺學校大樓外面觀察天氣，然後記錄佢哋嘅觀察。邊個觀察應該被記錄為事實？,空气好凍。,風呢度吹得好猛㗎，有5米每秒㗎。,昨日的天氣好過咗昨日。,聽落啲，啲天可能會熱返啲。,B
貓最接近以下哪一種動物？,鱷魚係地球上既一種危險動物，佢哋係淡水同海水度度生活嘅爬蟲動物。牠哋有鋒利嘅牙齒同強壯嘅尾巴，係危險嘅掠食者。,鯨魚,青蛙係一種兩棲動物，通常生活喺水陸交替嘅環境裏。佢哋多數呢種生物都有長嘅後肢同肺呼吸系統，可以喺水同陸地度過生活。係生態系統入面，青蛙扮演緊重要嘅角色，對維持生態平衡有一定嘅貢獻。,企鵝係一種生活喺南極同南半球部份地區嘅鳥類。牠哋身體覆蓋厚厚㗎黑白色羽毛，行動呢幾岩變身嘅形態出現過一次。企鵝主要以魚類同烏賊做為食物。企鵝係唯一一種唔會飛翔㗎鳥類。企鵝喺陸地行動時，常常用佢哋既雙腳擺盪𨋢前進。企鵝一般生活係熱帶同溫帶，連續好耐嘅低溫都唔會對牠哋有影響。企鵝係一種喜愛群居嘅動物，常常會一齊幫手同對待。,B
邊個啲最可能係最重？,雞肉,小狗係一隻好可愛嘅動物，佢哋成長得好快，所以要好好照顧佢哋，同埋提供足夠嘅食物同埋愛護。係唔係好想養隻小狗呀？,蜥蜴係一種四肢動物，佢哋有著圓尖嘅頭同長尾巴。有啲種類嘅蜥蜴會改變佢哋嘅皮膚顏色嚟適應周圍嘅環境。蜥蜴係一啲闊口動物，大多數時候佢哋食昆蟲或者小動物。有啲種蜥蜴係會爬樹或者游水嘅。,馬係一種四蹄蹄的動物，通常會被用作農耕、運輸或者娛樂。佢哋有長長嘅毛髮同尾巴，可以同人類建立緊密嘅關係。有啲馬可以係賽馬比賽中發揮得好好，成為冠軍！,D
太陽嘅引力影響我哋太陽系內嘅行星。呢啲行星有邊個最受呢個引力影響？,軸傾斜,運行軌道,行星的質量,各個行星有幾個衛星,B
啲汽車引擎啟動時，會將汽油同空氣混合然後燃燒。會釋放熱量、聲音同化學產物。引擎操作時，呢啲嘢有咩係保持唔變嘅？,喺引擎度發現到嘅化合物嘅數量。,引擎入面嘅熱量,汽油嘅總質量,總能量量,D
商用飛機上一個 72 瓦導航裝置有 24 伏電源，使用 3 安培電流。那麼這個導航裝置的電阻是多少？,四歐姆,8歐姆,十三歐姆,貳拾貳歐姆。,B
邊一樣唔係化石燃料？,喺燃料中有一個好重要嘅位置。喺炭礦嘅運輸、工業同能源生產方面，煤都扮演住一個非常關鍵嘅角色。許多國家都將煤視為一種主要嘅能源來源，用喺發電廠同其他工業設施。喺某啲國家，煤甚至係當地經濟發展嘅關鍵支柱之一。,油係我哋煮嘢用嘅基本食材，唔夠油就唔可以煮野，唔夠滑嘅嘢就唔可以食得咁滑。係廚房最常見嘅調味料之一，好多嘢都係用佢黎炒或者煮嘢。如果想要食嘅嘢香脆嘅話，就一定要喺鍋入少少油，將食材煎香。,木头,天然氣,C
當一個金屬球滾落山坡時，速度會越來越快。以下哪個說法是正確的？,波嘅潛能能量轉變咗做動能。,球係山度攞咗潛能能量。,球喺滾落山度迅速失去動能。,個球會一直繼續累積動能直至停低。,A
邊個事件可以係一日之內最大改變生態系統？,乾旱係一個嚴重嘅問題，影響農作物生產同埋供水。通常會導致水源枯竭同土地乾涸，令農作物冇得種植同埋生長，進而影響農民嘅生計同食物供應。每個人都應該節約用水，減少浪費，幫助減輕乾旱嘅影響。,繼任者係指一個人嘅身份或頭銜由另一個人接替。通常係指一個人離開或離開一個職位，另一個人接管佢嘅職位。係大公司或政府機構中特別常見。,呢樣嘢就係擺爛囉，揀定日吉日嘅時候，就攞出嚟做。結束之後，就會變做一堆垃圾，要擰住鼻尖，拎條袋將佢挑晒。,山火係一種自然災害，係指大面積樹林或灌木叢突然燃燒。山火通常係由閃電、篝火、煙火或煙草掩毀引起。山火可以帶嚟好多嘅破壞，包括破壞植物生態、地形、甚至居民嘅家園。山火亦有機會放大溫室氣體同空氣污染，對環境造成長期影響。,D
颱風同龍捲風通常都好___.,導致水浸,有幾百哩闊,狂風肆虐,產生輕微雪落,C
邊樣解釋最貼切地描述礦物？,所有嘅食物裏面嘅主要營養素,一種喺穀物裏面搵到嘅穀粒,一啲天然存在嘅物質，係石頭嘅主要成份。,喺土壤度發現嘅腐爛植物物質,C
喺山谷度嘅氣團會向山坡上升。呢個氣體嘅移動係因為乜嘢造成嘅？,月球嘅引力潮汐效應,谷地中嘅土地蒸發水份,由地面重新輻射的太陽能使氣溫升高。,喺山上嘅空氣入面冰晶嘅降溫效果,C
見光可以穿過玻璃。其他種類嘅電磁輻射都可以以相似嘅方式穿過其他物質。以下哪啲係用喺醫學科技嘅因為佢哋可以穿過人體某啲部位？,X光係一種高能量嘅光，可以穿透人體組織同骨骼，做醫學影像診斷。使用X光需要專業嘅技術同埋儀器，可以幫助醫生檢查人體內部嘅問題同病變。,紅外波,微波爐係一種方便又快速嘅烹飪器具，用嚟加熱同埋解凍食物。係廚房中好實用嘅一樣設備，幾乎每個人嘅廚房都會擁有。由於佢嘅便利同高效率，所以係現代生活中唔可或缺嘅工具之一。,紫外線,A
邊樣係以下嘅嘢，响真菌界入面，同其他真核生物區分開嘅特徵？,真菌係單細胞嘅。,真菌係性繁殖。,菌類透過吸收營養來獲取養分。,菇類透過光合作用製造食物。,C
邊一個係混合物？,鹹水,糖,水蒸氣,鹹,A
喺科學堂入咗一隻家禽蛋。喺呢個蛋內係咪有一啲透明、濃稠嘅液體，係保護胚胎嘅？,蛋黃,Shell 公司係一間全球性嘅能源公司，主要業務包括石油開採、精製同埋銷售。喺全球各地都有業務，提供唔同種類嘅產品同服務。Shell 係一間知名嘅能源公司，深受消費者同業界嘅認同同支持。,黄囊,Albumen係一種白色嘅蛋白质，主要係由水同埋蛋白质組成。喺烹飪中，Albumen有好多種用途，例如可以用嚟凍花、煮熟同埋凍。Albumen亦都係一啲非常重要嘅營養素，尤其係對體育運動員同埋健身人士嚟講。,D
點解科學家要進行多次重複實驗？,喺實驗入面加埋啲額外嘅變數。,要喺短時間內完成實驗步驟。,搵一個更抵啲嘅方法嚟進行呢個實驗。,為咗增加實驗結果準確性嘅可能性,D
