一個科學家想要紀錄一條河流流量變化就應該喺一段時間內觀察一條河流。,呢個星期佢地要搞一個大型活動，所以我哋要準備好。如果我哋唔想返工搞，最好提早準備。希望所有人都能盡快完成自己嘅任務，咁我哋就可以順利完成今次嘅工作。希望大家能夠齊心協力，共同努力，一齊為活動做好準備。祝大家好運，希望活動順利成功！,唔好意思，我而家冇時間幫你翻譯。,呢啲專業嘅詞彙同句子就唔使咁正式，我哋可以用啲日常口語啲詞嚟表達。係嘛，唔使咁唸年份喺度啦，太啲嘢嚟㗎，好似三個月咁。,噉啊，佢話佢已經合唱幾年喇。,D
今時今日嘅汽車引擎都係設計成省油嘅。省油引擎主要係減少城市,空氣污染。,熱污染。,噪音污染。,光污染。,A
一個喺空教室嘅學生喊咗一聲「嘩！」嗰個學生聽到咗咩？,聲音嘅音量增加左,聲音的反射,聲音頻率增加,聲音嘅折射,B
係汽油入面嘅咩種類型嘅能量會轉化成機車引擎入面嘅機械能？,呢啲化學物質好攰好危險，要小心啲處理。要戴好手套同埋口罩，唔好隨便亂扔，有啲嘢甚至要特別嘅處理方法，唔好掉以輕心。,"核

从未聽過這個詞.",鐵質,冇電,A
一個站在營火附近的學生感覺到越來越熱，當火變大嘅時候。邊一個過程最有可能將熱從營火傳送到學生身上？,請幫我將下面呢段嘢翻譯做正宗嘅口語粵語（對專業嘅詞彙同句子要專業嘅翻譯），格式唔變，所有一定要全，唔好落下，直接輸出結果，唔好有多餘嘅話同多餘嘅符號。,傾襯風,輻射係一種能量， 它傳播同執行破壞係傳統乾牛𨋢， 醫療界同執行其他領域。,唔好意思，我唔識粵語口語，暫時無法幫到你。,C
喺龍舌蘭植物度，紅色花朵係壓過白色花朵嘅。當紅色花朵嘅植物同白色花朵嘅植物交配嘅時候，就會產生粉紅色花朵。如果一個研究人員想要繁殖出只有白色花朵嘅植物，家長植物應該係咩顏色？,兩個紅色嘅。,兩個白色既。,一粒紅、一粒白,一個白色，一個粉紅色。,B
科學家用「光年」呢個術語去描述,光係太空中嘅傳播速度有幾快。,一年嘅光行程。,唔同恆星嘅直徑有幾大。,太阳行遍全星系所需的时间。,B
地板嘅移動可以形成地球上唔同嘅特徵。地殼板塊嘅運動可以係一個建設性嘅同埋一個破壞性嘅力量。喺邊種類嘅地殼板塊邊界會形成新嘅地殼？,呢段咁啱喺講緊兩樣嘢或者兩個觀點或者兩個方向，最後都會集中喺一齊嘅意思。,岩石板塊向下係咁一個過程，佢會將兩個板塊之間嘅摩擦同相互推走。当一個岩石板塊由下切進去另一個板塊嘅時候，呢個現象叫板塊向下傾。板塊向下係发现咗地球地殼改變同板塊活动嘅其中一个关键过程。,轉唔轉化可以喺各方面發生，包括身體、想法同埋感情。當你經歷到轉變時，可能會覺得唔舒服，但係要記住，成日嘅改變會令你更加成熟同成長。要有勇氣去面對變化，唔好怕挑戰自己。只要你擁有堅強嘅意志同毅力，就可以成功地完成轉變，變得更加強大。,唔可以睇返去，到底我哋係咪要跟住佢哋行動？呢個係分歧嘅問題。係咪要相信佢哋嘅計劃？係咪要跟住佢哋嘅指示？呢個係我哋要好好考慮嘅。,D
邊一組生物可以喺短時間內顯示出顯著嘅特徵改變？,細菌係一種微生物，佢哋可以喺空氣、水同埋地球嘅表面上生長。佢哋有啲細菌係有益嘅，有啲就係有害嘅，有啲係有助於我哋嘅健康， 有啲造成疾病。總括嚟講，細菌係好重要嘅一環，令我哋嘅世界更加多樣化同平衡。,飛禽,唔該幫我將底下呢段嘢翻譯做係正宗嘅口語粵語（對專業嘅詞彙同句子要專業嘅翻譯），格式唔變，全部一定要全，唔好落下，直接輸出結果，唔好有多餘嘅話同多餘嘅符號：魚,"蜥蜴啊, 蛇啊, 鱷魚啊, 龜啊，嗰啲咁嘅動物喺中國人嘅文化中都有好深嘅影響。有啲人會將佢地視為吉祥物，比如龜，喺中國文化中代表長壽同埋幸福。而有啲人會將佢地視為不祥嘅生物，比如蛇，喺中國文化中代表邪惡同背叛。總之，喺中國嘅傳統文化中，爬行動物有好大嘅意義同影響。",A
蜜桃樹有香甜嘅花朵同產出豐富嘅果實。蜜桃樹嘅花朵主要嘅作用係乜？,吸引蜜蜂授粉,搭花 (to create flower arrangements),保護樹木免受病害。,餵個飛過嚟嘅鳥类,A
一班學生研究佢哋區域氣候嘅變化。邊個能夠最好提供幾年間溫度同雨量嘅變化證據？,樹輪,花粉樣本,收成生產,碳定年,A
哪啲野可以幫手預防細嘅割傷同磨損嘅位置感染？,敷凍敷走,舒拉傷口处,用力按住止血,用暖暖嘅肥皂水洗落个地方。,D
喺海灘度，點解風喺晝同夜之間會改變方向？因為晝時太陽暖咗地表，空氣就會向上升造成海風往陸地吹；夜晚冷卻之後，海風就會由陸地吹往海邊。,因為陸地同海洋嘅氣溫有時會改變。,因為陸地上暖氣下沉並停留在原地。,涼爽嘅空氣會上升，然後由海洋嘅暖氣取代。,因為涼爽空氣下沉並停留在陸地上。,A
土壤侵蝕最好可以透過以下幾點來預防：,除左最斜嘅斜坡上嘅草。,喺斜坡嘅兩邊築建梯田。,斜坡上植被好濕。,加家多啲泥地去加大地嘅坡度。,B
邊一個性質係最好嘅方法去識別一個礦物？,唔好伤脸好唔好硬。,形狀係啲嘢嘅外表同輪廓，可以俾人感受到物體嘅外形同線條特徵。形狀可以分為幾何形狀同自然形狀兩大類，唔同形狀有唔同嘅特徵同特性，呢啲特徵係用嚟區分同辨認物體嘅。,請幫我將下面呢段話翻譯做正宗嘅口語粵語（對專業嘅詞彙同句子要專業嘅翻譯），格式唔變，全部一定要滿，唔好落下，直接輸出結果，唔好有多餘嘅話同多餘嘅符號（注意唔好生成粵拼同英文，直接輸出口語粵語嘅繁體字中文形式，繁體字）：size,溫度。,A
邊個次序代表著好多草嘅成長次序？,種子喺果實入面發育 -> 種子散播 -> 種子發芽 -> 植物長大,種子散播 -> 種子喺果實內發育 -> 種子發芽 -> 植物生長,種子發芽 -> 植物生長 -> 種子散播 -> 種子在果實內發育,種子散播 -> 植物生長 -> 種子發芽 -> 種子在果實內發育,A
當雪糕唔係放返雪櫃度，就會由凍凍變咗......,固體變成氣體,氣轉液态,由固體變成液體。,液體變成氣體,C
邊隻器材最適合分開鐵屑同埋黑胡椒？,磁石,濾紙,三騷平衡台,電壓表,A
全部細胞有邊個特徵係共同嘅？,佢哋需要能量。,佢哋係透過性生殖去繁殖。,佢哋自己煮食。,佢哋由地方去到另一個地方。,A
喺一個細細個、孤立嘅島上，一場颶風摧毀咗所有長住大型、有硬殼果嘅樹木。咁樣嘅情況下，邊啲鳥類嘅數量最有可能減少？,長、尖嘅尖嘴禽。,鳥有厚重、堅固嘅喙。,細嘴短嘴隻雀仔,擺大隻嘴袋嘅鳥,B
牛同青蛙係佢哋個前肢骨頭結構好似嘅。兩個都有指骨、橈骨、尺骨同肱骨。不過，牛同青蛙係兩種好唔同嘅生命週期嘅動物。咩最可能解釋為咗呢啲動物嘅身體結構咁相似呢？,兩個都經歷過類似嘅變異。,兩個都係追溯自同一個祖先。,佢哋兩個都係面對環境壓力嘅時候有類似嘅反應。,佢哋兩個都係由同一個地理區域擴散開嚟。,B
唔可以攝取需要嘅物質去處理化學能嘅細胞，多半係因為機能失常。,細胞膜。,內質網。,高爾基體。,核膜。,A
"佢哋嘅全部特徵係點？
 單細胞生物通常係點樣嘅？",每個細胞都係圓嘅。,每個細胞都可以製造食物。,每個細胞都可以自己移動。,每個細胞都執行咗所有嘅生命功能。,D
當一個橫波由右向左穿過一個媒介時，這個媒介的粒子會發生什麼變化？,波最右邊狗咀先會開始行，然後往左邊行。,粒子由波浪左邊行到右邊。,粒子跟波浪嘅方向平行來翻去。,粒子嚟咗又去，垂直於波浪嘅方向。,D
邊個特徵最可能係我哋對星系嘅有限認識嘅原因？,佢哋好細只嚟淡。,佢哋嘅磁心,佢哋唔識發光,佢哋同地球嘅距離好遠。,D
分解者增加土壤的肥沃度同埋防止死嘅生物體在環境中積聚。分解者點樣令土壤更加肥沃？,加碳就得喇。,透過加入氮氣,去咗多餘嘅水,排除多餘嘅礦物質,B
當氧氣同氫氣結合嘅時候，會形成咩物質？,水,我要買啲醋去煮魚。,鹽酸,噉條巴，呢啲係氫氧化物。,A
當植物進行光合作用嘅時候，會產生糖、氧氣同埋水嘅反應。呢啲光合作用嘅產物蘊藏嘅能量喺呼吸作用嘅時候會轉換成可用嘅能量。喺呼吸作用之前，呢啲能量係以咩形式存儲？,化學能量,動能,光能,熱能,A
呢度邊個係一個典型嘅單細胞生物嘅例子？,地蚓,細菌,好啊，我可以幫你翻譯這段粤語，请問。,綠藻,B
喺地質年代裏，全球平均海平面變化好大。邊個變化最有可能係導致全球平均海平面升高嘅？,由山脈的泥沙侵蝕,海洋生物的大规模灭绝,海溝的形成,極地冰帽融化,D
邊一個身體系統最負責排走廢物？,骨骼系統,緊張網路,肌肉系統,排泄系統,D
白色毛皮顏色係邊種環境下係生存有好處？,唔好諗佢搞錯，佢係真心嘅。,好啦，我地依家去搵啲草地。係呀，我哋要去行山，食燒烤同埋睇星星。真係好開心啊！,北極苔原,溫帶森林,C
呢啲邊個最好嘅可以分隔鐵屑同沙？,水,放大鏡,磁石,搓酒,C
呢啲裏面邊個係鎂嘅化學符號？,個黑衣人好似真係好勁嘅武術高手喎，佢嘅招式咁俐落，睇落好厲害嚟㗎。,唔好意思，我唔識口語粤語翻譯，可以幫手我揀其他語言嗎？,搞掂，唔該。,係一個好出名嘅粤语歌手，佢嘅歌曲深受廣大粉絲嘅喜愛，成績唔錯。,B
邊一個最可能導致實驗錯誤？,唔好唔好，唔該晒，我冇咗好耐未講啲正統廣東話啦，可能有啲地方有啲口音，你唔介意就唔介意啦。.bias係一個好常見嘅心態，其實好多時我哋自己都唔知道自己有冇bias，唔講啲片面或者偏見嘅情況啦，好多時都係潛意識影響緊我哋唔同嘅決定同判斷。有啲時唔知唔覺，所以要好小心啦，唔好因為一啲無形嘅bias，就影響咗自己嘅行為同思想。希望大家都可以睇清楚自己嘅bias，盡量減低佢哋嘅影響。多謝啦。,反复試驗,同行評審,用控制器,A
邊個最啱形容運輸科技？,一個用嚟搬運人同貨物嘅系統,將原材料變成貨品的企業。,樓宇同埋建築物嘅建造同埋完成,機械能轉換熱能,A
喺一部用汽油嘅車度，汽油嘅化學能會轉換成嘅動力去推動車嘅行走。車嘅行走係一種咩能量？,光能量,核能量,電能,機械能,D
環境同接觸會影響邊個特徵？,請幫我將下面這段話翻譯成正宗嘅口語粤語（對專業嘅詞彙同句子要專業嘅翻譯），格式唔變，所有一定要全，唔好落下，直接輸出結果，唔好有多餘嘅話同多餘嘅符號。,眼色,血型,唔好意思，我而家唔係好方便幫你翻譯口語粤語。,A
人類對碳循環有咩最大影響？,唔該幫我將呢段嘢翻譯做正宗嘅口語粵語（對專業嘅詞彙同句子要專業嘅翻譯），格式唔變，全部一定要全，唔好落下，直接輸出結果，唔好有多餘嘅嘢同符號。,製造塑膠嘅。,燒石油煤礦燃料,種農作物,C
指南針度上浮箭，永遠指向北極星。,西至。,東。,南方。,北邊。,D
熱天陽光底下，邊款色嘅衫會反光最多？,唔好意思，我唔識講廣東話。多謝！,藍色,"唔該幫我翻譯一下呢段嘢，唔該晒：
紅色",白色,D
鋁同鐵嘅樣本各有10克，分別接受100焦耳嘅能量嘅加熱。鋁樣本嘅溫度升高11°C，而鐵樣本嘅溫度升高23°C。邊句最能夠解釋呢啲結果？,鐵比鋁密度高兩倍。,鋁嘅原子細過鐵嘅原子。,用等量嘢就會得出相似嘅熱容量。,鐵嘅比熱係低過鋁嘅。,D
如果一個田地嘅食物供應減少咗，嗰個田地嘅老鼠數量可能會減少。,增加。,"唔該晒，可以幫我將呢段嘢翻譯做正宗嘅口語粵語嗎？唔好落單字同句子，全部都要翻譯，唔好留底，直接出結果就得，唔好多話同符號，多謝晒。

降低。",唔好改变。,變咗絕種。,B
過度耕種土地會導致當地多個地球子系統的紊亂。其中哪一個是生物地球化學循環中受到最嚴重的當地紊亂的一部分？,排放碳到大氣中,釋放氧氣入大氣中,將磷循環注入土壤,將氫氣注入土壤,C
邊一個係一個物理性轉變但唔係化學性轉變嘅例子？,木頭燃燒時會散發熱和光。,樹係度將太陽嘅能量存喺果實入面。,草地度到唔见，滙錢都會慢慢變色。,喺一個凍嘅夜晚，一條水喉凍咗裂咗。,D
老師喺進行折射嘅研究時，使用紅色激光筆，示範光束經過幾個玻璃物體時會點樣受影響。老師應確保光束穿過不同玻璃物體時得到清晰嘅展示。,間房完全冇光。,光源係紫外線。,光線冇射向學生。,房間牆壁鋪了隔熱材料。,C
一個學生寫咗一份報告，入面講緊啲肥料加入番茄植物嘅調查。依個學生嘅報告有咩資訊係可以幫助第二個學生重複呢個調查嘅？,施肥量增加咗。,肥料施用後植物嘅高度,每粒番茄嘅尺寸产量,番茄嘅產量,A
一個學生想睇下一塊好重嘅石頭。點樣啱啱好用嘅簡單機械去舉起呢塊石頭？,車輪同軸,呢段嘢係唔可以翻譯成口語粵語嘅。,傾斜面,鬼嘢,B
鐵銹係一個化學物質，化學式係Fe_{2}O_{3}。邊啲元素會組成鐵銹呀？,鐵同水,鐵同氧,鐵同埋空氣,鐵同埋酸,B
上文化學方程式顯示出銅（Cu）與硝酸銀（AgNO_{3})反應，生成銀（Ag）和硝酸銅（Cu(NO_{3})_{2}）。Cu + 2AgNO_{3} -> 2Ag + Cu(NO_{3})_{2} 銀和硝酸銅係称為,即係反應物。,產品係生產物品或服務嘅過程中所製造或提供嘅東西。係供應.,催化劑。,抑制劑。,B
喺細胞繁殖入面，centromere 嘅功能係點？,呢度就係微管形成嘅地方。,喺細胞分裂期間，呢度就係核仔出現嘅地方。,呢度係染色體排列嘅區域。,呢个係染色两丝附着嘅地方。,D
如果1公斤甲苯在-95°C熔化，咁500克甲苯就……,低温至少摄氏零下四十七點五度开始融化。,-95°C係融解嘅溫度。,煮喺95°C。,煮係47.5°C。,B
根據汽油嘅化學能量嚟嘅嘅嘢係嚟算，一部車應該可以行100英里先用完一加侖嘅燃料。不過當車喺試車場行開時，一加侖嘅燃料只可以行25英里。為咩有呢個嘅差異呀？,車嘅司機同埋載嘅燃料嘅質量,車同空氣之間嘅風阻力,引擎燃料燃烧产生的废热,車胎同賽道地面嘅摩擦力,C
一個學生想知道幾個塑膠碟的直徑同每個碟嘅圓周之間嘅關係。邊一種圖表可以構建出嚟去確定呢個關係？,餅形圖,折綫圖,散佈圖,箱形图,B
當光線彈搭向鏡子嘅時候，光就會被反射。,唔好意思啦，我今日冇空同你出街添，我要整多啲assignment先得，唔可以影晒你嘅拍。下次啦，真係抱歉啦。,唔好留低呢啲垃圾係度。,吸引。,掠過時，光線會「彎彎曲曲」，令到夜晚個夜景會好有特色。,A
以下嘅句子邊句最好解釋咗小水坑蒸發嘅情況？,水滲入地下。,物質的微粒行動慢啲。,水變咗樣，變返少落變返大。,物質嘅微粒彼此嘅距離變得更近。,C
山上嘅植物可以喺暴雨嘅時候防止土壤流失。植物嘅根會入到土壤裏面，防止土壤流失。點解植物嘅根會入到土壤裏？,放氣,放水,吸收能量,吸收營養,D
喺動物嘅皮膚組織裡面，細胞分裂係負責.,生長同修復,性繁殖,獲取能源,生殖细胞生产,A
大部分ATP在葉綠體中是通過咩種過程去產生嘅？,質子沿著電化學梯度流動,tRNA喺電化學梯度度嘅流動。,ADP暴露喺電磁波下,碳水化合物暴露俾電磁波,A
哪一个係同現代進化論最一致？,家長會將自己嘅身體特徵傳遞畀後代，而呢啲後代嘅特徵有助佢哋喺環境度生存，就會繼續繁殖。,家長為咗喺環境中生存，會改變佢哋嘅體徵，然後呢啲家長嘅特徵就會傳遞比佢哋嘅後代。,呢個地球上嘅生命係由遠處太空嘅另一個星球嚟嘅。,活物經過數億年都冇變過。,A
費利西亞研究咗下水嘅顏色會唔會影響太陽底下水加熱嘅快慢。佢將自來水倒入五個燒杯，而四個燒杯加咗食用色素。費利西亞就用體溫計量各個燒杯裡嘅水溫。哪一個係佢研究入面用作控制組？,攪拌色素入水。,測試無色自來水嘅燒杯,喺每次試驗用同樣嘅水量。,測試唔同時間嘅有色水樣本。,B
一種沉積岩形成過程係當岩石經历風化、運輸同壓實嘅過程。風化係岩石表面磨損同化學變質，運輸係指岩石碎片被水或風帶走，壓實係指碎片堆積後被沉積岩下層壓力擠壓成岩石。,攞住嘅板塊擠壓。,熱過同承受高壓。,破碎咗同沉澱咗成層。,沿佢哋嘅斷層面向上移動。,C
西方珊瑚蛇有條紋嘅花紋，而且有毒。亞利桑那山王蛇睇落似西方珊瑚蛇，但係唔會有毒。亞利桑那山王蛇嘅花紋係一個例子。,迷彩。,模仿。,互惠共生。,啲寄生。,B
邊種植特徵會遺傳呢？,佢嘅葉子嘅形狀,佢收到嘅水嘅量,佢喺地壤吸收嘅礦物質嘅數量。,佢曬緊嘅陽光嘅程度,A
學生將200毫升嘅水倒落個鍋入面，放返喺爐頭上，將水煮滾。當鍋攞起嚟嘅時候，只剩返180毫升嘅水。嗰啲水去咗邊？,用晒哂。,佢凝固咗。,佢係比熱氣吸收咗。,佢變成咗蒸氣。,D
豪仔將佢啲植物放喺植物燈底下。佢提供光係幫助佢啲植物做咩？,煮飯。,吸引昆蟲,釋放花粉,生根,A
邊個係按照由細到大嘅次序列出各個行星嘅直徑？,金星、地球、水星、火星。,地球、火星、金星、水星,火星、水星、地球、金星,水星、火星、金星、地球。,D
啫，芦荟植物係雨天可以攞得好多水嘅。多餘嘅水會被存喺佢嘅葉度。佢可以喺葉度存水嘅能力，最可能係一個適應咗咩類型環境呢？,近海嘅一個。,乾既爲天。,好似有唔同種類嘅生物。,好多太陽嘅地方,B
當平流層臭氧水平下降嘅時候，打擊地球嘅紫外線輻射就會增加。臭氧層破壞大多數時候係由,由於地球磁場的倒轉。,當氟碳化合物釋放到大氣中。,太陽嘅電磁波增加嘅時候。,突然改變天氣和氣候模式所引起。,B
Owen 測試一個礦物嘅物理性質。佢將一塊礦物樣本搽喺一塊白磚上。礦物留咗一條紅色嘅印係白磚上。Owen 最有可能係測試咗呢個礦物嘅邊一個物理性質？,隆胸。,硬度係指物料抵抗有形變形同埋切割劃痕嘅能力，通常係喺材料科學同工程嘅領域度量。,光澤係物體表面反射光線嘅度同性質。係一種物理現象，用嚟描述物體表面嘅光亮程度。光澤反映嘅係物體表面光滑程度同表面的反光率。,唔好意思，我唔識講粵語。,D
呢啲動物當中，邊隻嘅幼體最似成體嘅樣？,毋使鼠，灰蝶。,唔好以為冇必要研究人類的心理，了解人類的行為和情感對人際關係和社會交往至關重要。通过觀察和分析，我哋可以更好地溝通同理解對方，喺人際交往中更加得心應手。,唔好意思，我唔係識講粤語。,蝴蝶係一種漂亮嘅昆蟲，佢哋嘅翅膀好繽紛，每種蝴蝶都有唔同嘅花紋同顏色。蝴蝶通常喺花園度飛來飛去，好靚仔。,B
兩塊地殼板塊相向壓迫，導致地球地殼產生劇烈熱和壓力。地殼材料會因為熱和壓力變成咩？,唔該幫我將底面呢段嘢翻譯做正宗嘅口語粵語（對專業嘅詞彙同句子要專業嘅翻譯），格式唔變，所有一定要全，唔好落下，直接輸出結果，唔好有多餘嘅話同多餘嘅符號。,呢啲沉積物係由地球或水體度沈澱或沉澱嗰過程嘅產物，通常係由岩石、礦物、生物骨骸或有機物組成。沉積物可以係固體、液體或氣體狀態存在，係地質學中十分重要嘅一部分。,火成岩,變質岩,D
一個學生講，植物嗰啲係自然光度下會長得高啲，比係人造光度下。點樣先至可以確定呢個講法係事實定係意見？,進行一個受控實驗,同其他學生討論呢個問題。,問幾位老師嘅意見。,提出一個科學結論。,A
邊個物件係用電路供電？,一隻鼓,手電筒,一支火柴,發條公仔,B
邊個概念支持著複雜、真核細胞、雙膜結構的內共生起源？,粒線體同葉綠體係由存在嘅粒線體同葉綠體演變而嚟。,線粒體同葉綠體係由原有嘅內膜系統形成。,粒線體同葉綠體係喺細胞嘅細胞核度合成嘅。,粒線體同葉綠體係喺細胞裡面嘅核糖體度合成嘅。,A
呢啲人類活動中，邊一啲最依賴優質嘅土地？,行山,追求,煤礦挖掘,種植農作物,D
喺生態系統度，一個庇護所嘅例子係乜嘢？,一隻灰色松鼠食落料,喺一根空木頭榫入面嘅浣熊,一條藍鯨遷徙,一隻蜱蟲爬喺一隻土狼身上飲血。,B
有啲地區而家係經歷熱帶沙漠嘅氣候嚴峻。 呢個轉變最有利嘅係邊啲動物可以咁樣去生存？,食大量嘢食,長時間冇動作,感應紅外線同紫外線光,透過皮膚將水分排出到空氣中。,B
Roger灑水喺一堆沙。啲沙有啲被沖走。呢個過程同以下邊個類似？,爆破火山,大峽谷嘅牆壁侵蝕,山脈的隆起,沙漠度先形成沙丘或丘陵,B
當地震波由地殻傳遞到地函時，地震波就會改變方向和速度。,轉頭。,改變速度。,增加能量。,唔好走。,B
一個學生將一條金屬線包圍在一根鐵釘上。學生接着將金屬線連接到一個電池。鐵釘吸引另一根釘，它們彼此黏在一起。是什麼力使得兩個鐵釘黏在一起呢？,地心吸力,磁力,電力效果,摩擦力,B
自然嘅過程會令地球表面快同慢嘅改變。邊一個事件會最快地令地球表面改變？,地震震撼大地。,沉澱流入海灣,暴風雨侵蝕岩石,水喉流水,A
由1961年開始，內華達一直領先美國哪種資源的生產？,啲黄金係一種珍貴嘅金屬，可以用嚟做珠寶同埋其他嘅貴重物品。喺唔同嘅文化同宗教信仰裏面，金都有佢獨特嘅意義同用途。係世界各地嘅經濟體系裏面，金都係一個非常重要嘅貨幣同資產。,乌（鈾）係一種重要嘅元素，可以用嚟發電同埋製造核武器。,請幫我將以下呢段嘢翻譯成正宗啲嘅口語粵語，格式唔變，所有一定要全，唔好落下，直接輸出結果，唔好有多餘嘅話同符號：木材,鐵,A
一個班正在測試運動對心率的影響。兩個學生運動前的心率會同他們繞操場跑後的心率作比較。咁點樣嘅步驟最可能幫助呢個班正確比較兩個學生嘅結果？,測試一下身高一樣嘅學生。,握使學生喺同一日跑步,計算每個學生跑步的距離,俾啲學生跑同一段時間。,D
生態系統內嘅邊一種互動係以徐徐嘅方式由一個生物群落漸變為另一個嘅？,共生關係係指兩種唔同嘅生物體之間建立嘅一種密切關係，好似互相幫助互相依賴咁。其中每一個生物體都會從依賴對方而獲得利益，亦同時扮演緊一個重要嘅角色，令到整個關係得以維持。共生關係有好多唔同嘅形式，包括互利共生同唔對等共生等等，呢啲都係自然界中好常見嘅現象。,食物網,能量金字塔係指透過生態系統中嘅能量轉換同流動，係一個三角形嘅結構。喺嗰底層嘅植物吸收太陽能，嘅能量逐漸傳遞俾上層嘅食肉動物。係呢個過程中，每一級食物鏈都會損失部份能量，所以金字塔頂層嘅生物通常唔多。呢個結構幫助我哋明白生態系統中嘅能量流動同轉換。,我哋要喺相繼嘅幾代人之中傳承傳統。,D
繁植物嘅种子經過連續嘅變化，逐漸長成成熟嘅植物，再生產新嘅种子嘅過程，係我哋所謂嘅生命周期。,農曆週期。,每個禮拜。,日常生活。,人生旅程。,D
當有人吹笛嘅時候，聲音係因為笛裡面嘅空氣被弄動咗。,好呀。,和平。,震。,轉化水蒸氣。,C
科學家將冥王星同太陽系中其他嘅天體做比較，發現出冥王星比地球嘅月亮仲細。呢個發現令科學家開始懷疑冥王星係咪一個行星，因為,冥王星受到嘅日光比地球嘅月亮少,其他行星都比冥王星大好多。,其他嘅行星都有衛星，但冥王星就唔係。,冥王星有自轉，而其他行星冇。,B
當一條鐵釘包裹緊銅線同接入電路時，就形成一个简單嘅电磁体。,一部電池。,引擎。,隔熱層。,電磁鐵。,D
哪種氣體佔大氣層中溫室氣體的百分比最高？,一氧化碳,二氧化碳,笑氣,水蒸氣,D
